# Global Fire Emissions Database version 4.1 including small fire burned area (GFED4s)  
# Estimates for 2017 onwards based on relations between active fires and emissions  

# NOTE THAT AQUA HAD ISSUES IN THE SECOND HALF OF AUGUST 2020; FOR THAT PERIOD THESE ESTIMATES ARE CONSERVATIVE  

# CH3COOH emissions estimates in 1E10 g CH3COOH for the globe, different regions, and different fire types 

All fire types combined: 

                                                                               Year                                                                 (Beta) (Beta) (Beta) (Beta) (Beta)  '97-'20  
Region   1997   1998   1999   2000   2001   2002   2003   2004   2005   2006   2007   2008   2009   2010   2011   2012   2013   2014   2015   2016   2017   2018   2019   2020   2021 |    Mean 
TENA        1      2      4      3      1      4      3      1      2      3      6      4      2      1      3      6      3      4      7      3     10      9      1     27     24 |       5 
CEAM        0      1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHSA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHSA        3      2      3      2      1      2      2      2      1      1      2      2      2      2      1      2      2      1      1      1      3      1      1      3      1 |       2 
EURO        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      1      0      0      0      0 |       0 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
BOAS        2      1      1      0      1      2      0      1      0      3      0      1      1      4      0      0      0      1      0      0      0      1      0      0      1 |       1 
TEAS        5      5      4      2      2      2      2      3      2      2      2      3      4      4      3      2      3      3      3      1      1      2      2      2      2 |       3 
SEAS        2      3      6      4      2      1      3      3      3      3      2      2      4      4      2      4      3      5      2      3      2      2      3      2      4 |       3 
EQAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
AUST        7      5      5      4      5     10     20      1      0     11      4      1      5      1      1      1      5      3      2      2      1      2     52     15      0 |       7 
Global     25     26     29     19     17     24     35     14     12     28     22     17     21     20     14     19     19     22     19     16     26     23     69     52     45 |      25 


Tropical deforestation & degradation: 

BONA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
TENA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
CEAM        3     56      3     10      2      3     19      1     12      5      6      4      7      1     10      1     10      1      4      5      6      4      8      7      4 |       8 
NHSA        5      8      2      4      5      1     15      3      2      1      6      2      1      5      0      1      2      3      3     13      1      5     11      5      1 |       5 
