# Global Fire Emissions Database version 4.1 including small fire burned area (GFED4s)  
# Estimates for 2017 onwards based on relations between active fires and emissions  
# Estimates for 2018 for January - May, will be updated with ~1 month latency  
# NH3 emissions estimates in 1E9 g NH3 for the globe, different regions, and different fire types 

All fire types combined: 

                                                                               Year                                                                 (Beta) (Beta)  '97-'17  
Region   1997   1998   1999   2000   2001   2002   2003   2004   2005   2006   2007   2008   2009   2010   2011   2012   2013   2014   2015   2016   2017   2018 |    Mean 
BONA        4     15      4     11      5      4      1      3      3      1      1      2      4      2      2      5      2      6      4      2      4      1 |       5 
TENA       11     13     14     13     13      7     17     19     17     15     20     17     19     34     20     13     12     13     22     17     18      6 |      17 
CEAM       18     84     21     43     13     17     31     26     33     26     26     22     27     23     27     15     26     15     21     21     25     14 |      27 
NHSA       10     12      7      7     12      6      9      7      7      7     11      7     11      8      3      6      5      9      8      8      5      5 |       8 
SHSA       54     56     58     35     29     39     38     43     36     38     44     40     37     41     31     43     41     36     40     44     32      5 |      41 
EURO       17     18     15     54     37     12     18     22     16     19     21     26     14     13     20     28     13     15      8     12     18      1 |      20 
MIDE        2      6      4      3      4      3      5      5      4      4      5      3      7      6      6      4      5      4      8      6      5      0 |       5 
NHAF      155    164    139    151    132    139     95    123    179    151    146    141    115    125    121    115    113     98    116    126    111     59 |     132 
SHAF       81     98     81     70    123    108     77     99    104     94     68     68     65     74     70     72     72     63     67     67     74      8 |      81 
BOAS       89    144     73     72     66     60    122     60     71    139     65    162     62     92     63     59     18     97     67     42     39     34 |      80 
TEAS      137    122     88     81    149    125     77    116    143    132    136    197    146     89     83     80     87    155    163     88    118     39 |     120 
SEAS       40     52     51     37     13     24     29     45     59     35     41     28     58     44     39     43     48     52     59     56     38     28 |      43 
EQAS       93     18     11      6      9     33     12     22     11     27     11     11     16      7     11      9      7     10     15      4      5      1 |      17 
AUST        8      8     12      6     14     10      6     11      8      9      2      3      7      6     10      8      5      6      5      4     10      5 |       8 
Global    726    820    587    596    628    595    544    608    700    706    604    734    594    571    514    508    461    586    612    504    508    211 |     606 

