# Global Fire Emissions Database version 4.1 including small fire burned area (GFED4s)  
# Estimates for 2017 onwards based on relations between active fires and emissions  

# NOTE THAT AQUA HAD ISSUES IN THE SECOND HALF OF AUGUST 2020; FOR THAT PERIOD THESE ESTIMATES ARE CONSERVATIVE  

# CH2O emissions estimates in 1E9 g CH2O for the globe, different regions, and different fire types 

All fire types combined: 

                                                                               Year                                                                 (Beta) (Beta) (Beta) (Beta) (Beta)  '97-'20  
Region   1997   1998   1999   2000   2001   2002   2003   2004   2005   2006   2007   2008   2009   2010   2011   2012   2013   2014   2015   2016   2017   2018   2019   2020   2021 |    Mean 
BONA       23     26     12      4     12      9     14      3      5     10      4      3      9     19      4      6      4     15     12      9     43     31     64      2     86 |      15 
TENA       17     22     46     38     19     40     31     15     19     36     66     45     20     15     31     59     38     42     75     37    101     95     15    267    244 |      50 
CEAM        1     11      5      4      0      1      1      0      1      4      3      7      0      2      4      4      2      0      0      2      3      3      3      1      2 |       3 
NHSA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHSA       32     27     38     26     18     24     28     26     18     16     22     19     21     22     19     20     21     16     18     17     37     13     15     33     16 |      23 
EURO        5      5      4      6      2      3      7      2      4      4      4      3      2      1      4      7      2      2      2      2     10      2      4      4      6 |       4 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHAF        2      5      2      1      3      1      3      0      3      1      3      1      1      2      1      1      1      1      2      2      3      7      1      1      1 |       3 
BOAS       19     15     19      5      9     22      6     10      4     33      7     14     12     46      7      5      3     15      6      4      5     10      8      4     10 |      13 
TEAS       51     56     47     23     27     19     20     34     23     25     26     38     47     40     33     22     30     37     31     19     18     19     20     28     22 |      31 
SEAS       24     34     66     39     27     13     33     34     32     37     28     25     47     39     21     45     33     51     24     37     21     24     30     22     49 |      33 
EQAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
AUST       74     53     50     42     49    100    199     12      8    109     46     10     49     11     11     18     50     34     19     24     17     20    512    152      5 |      70 
Global    253    258    292    194    170    237    346    141    123    278    215    171    214    203    139    193    187    219    193    157    263    229    677    518    446 |     245 


Tropical deforestation & degradation: 

BONA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
