# Global Fire Emissions Database version 4.1 including small fire burned area (GFED4s)  
# Estimates for 2017 onwards based on relations between active fires and emissions  
# Estimates for 2018 for January - September 21, will be updated with ~1 month latency  
# C2H4 emissions estimates in 1E9 g C2H4 for the globe, different regions, and different fire types 

All fire types combined: 

                                                                               Year                                                                 (Beta) (Beta)  '97-'17  
Region   1997   1998   1999   2000   2001   2002   2003   2004   2005   2006   2007   2008   2009   2010   2011   2012   2013   2014   2015   2016   2017   2018 |    Mean 
NHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHAF        1      2      1      0      1      1      1      0      1      0      2      0      0      1      0      1      0      1      1      1      1      0 |       1 
BOAS       11      8     10      3      5     12      3      6      2     18      4      8      7     26      4      3      1      8      3      2      2      4 |       7 
TEAS       28     31     26     13     15     11     11     19     13     14     15     21     26     22     18     12     16     21     17     10     11      9 |      18 
SEAS       13     19     37     22     15      7     18     19     18     20     16     14     26     22     12     25     18     28     13     20     12     14 |      19 
EQAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
AUST       41     29     28     23     27     56    111      7      5     61     25      5     27      6      6     10     28     19     11     13      9      8 |      27 
Global    141    144    163    109     95    133    193     79     69    156    120     95    119    113     78    108    105    122    108     88    117     78 |     117 


Tropical deforestation & degradation: 

BONA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
TENA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
CEAM       12    195     12     36      8     12     68      4     42     17     22     15     24      6     35      5     34      6     16     19     22     14 |      30 
NHSA       18     29      9     14     19      4     52     10      7      3     24      8      6     18      1      5      7     12     13     45      6     14 |      15 
SHSA      245    442    371    173     86    247    218    400    560    217    644    157     62    682    124    261    100    191    289    261    259     63 |     286 
EURO        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF       36    131     64     99     49     54     39     33     53     40     51     29     29     26     45     31     30     34     52     75     39     30 |      50 
SHAF       18     19     13     29     91     86     76     85     90     89     51     85     79     92     71     57     89     75     86     91     69     51 |      69 
BOAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
TEAS        4      6      4      2      1      0      3     10      3      1      4      2      3      6      0      1      0      1      0      0      1      0 |       3 
