# Global Fire Emissions Database version 4.1 including small fire burned area (GFED4s)  
# Estimates for 2017 onwards based on relations between active fires and emissions  
# Estimates for 2018 for January - September 21, will be updated with ~1 month latency  
# C2H5OH emissions estimates in 1E8 g C2H5OH for the globe, different regions, and different fire types 

All fire types combined: 

                                                                               Year                                                                 (Beta) (Beta)  '97-'17  
Region   1997   1998   1999   2000   2001   2002   2003   2004   2005   2006   2007   2008   2009   2010   2011   2012   2013   2014   2015   2016   2017   2018 |    Mean 
SHAF        1      2      1      0      1      0      1      0      1      0      1      0      0      1      0      0      0      0      0      1      1      0 |       1 
BOAS        9      7      9      2      4     10      2      5      2     15      3      6      6     22      3      2      1      7      3      2      2      3 |       6 
TEAS       24     27     22     11     13      9      9     16     11     12     12     18     22     19     16     10     14     18     14      9      9      8 |      16 
SEAS       11     16     31     18     13      6     16     16     15     17     13     12     22     18     10     21     16     24     11     17     10     12 |      16 
EQAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
AUST       35     25     23     20     23     47     95      6      4     52     22      5     23      5      5      8     24     16      9     11      7      6 |      23 
Global    121    123    139     93     81    113    165     67     59    133    103     81    102     97     66     92     89    105     92     75    100     67 |     100 


Tropical deforestation & degradation: 

BONA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
TENA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
CEAM        4     68      4     12      2      4     24      1     14      6      7      5      8      2     12      1     12      2      5      6      7      5 |      10 
NHSA        6     10      3      5      6      1     18      3      2      1      8      2      2      6      0      1      2      4      4     16      2      5 |       5 
SHSA       85    154    129     60     30     86     76    139    195     75    224     54     21    238     43     91     35     66    100     91     90     22 |     100 
EURO        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
