# Global Fire Emissions Database version 4.1 including small fire burned area (GFED4s)  
# Estimates for 2017 onwards based on relations between active fires and emissions  
# Estimates for 2018 for January - September 21, will be updated with ~1 month latency  
# C10H16 emissions estimates in 1E9 g C10H16 for the globe, different regions, and different fire types 

All fire types combined: 

                                                                               Year                                                                 (Beta) (Beta)  '97-'17  
Region   1997   1998   1999   2000   2001   2002   2003   2004   2005   2006   2007   2008   2009   2010   2011   2012   2013   2014   2015   2016   2017   2018 |    Mean 
BONA      102    346    143     73     43    330    199    401    267    194    147    119    157    284    190    185    382    430    506    142    318    173 |     237 
TENA       17     22     46     38     18     39     30     16     19     35     65     44     20     16     31     57     37     41     74     36     75     39 |      37 
CEAM        4     49      9     14      3      5     15      2     12      9      9     11      6      4     13      6     10      2      4      6      9      7 |      10 
NHSA        6      9      4      6      7      3     12      5      4      3      8      4      4      5      2      3      3      5      5     11      3      5 |       6 
SHSA       99    123    122     64     51     89     80    109    126     62    150     58     39    156     49     82     47     59     78     73     81     23 |      86 
EURO        6      5      4      7      2      3      8      2      4      5      5      3      2      2      4      7      2      2      2      2      8      1 |       4 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      1      0      1      0      0      0      0      0      0 |       0 
NHAF       79    109     86     93     77     81     74     67     82     64     72     71     63     56     67     59     63     60     62     76     63     37 |      73 
SHAF      103    123    102     97    133    110    117    115    123    114    109    117    116    127    120    109    120    110    111    112    113     76 |     115 
BOAS      303   1039    346    385    344    614   1033    116    200    408    180    585    210    268    364    827    322    444    370    570    284    531 |     439 
TEAS      118    110     70     61     41     72     76     59     34     68     80     79     92     52     48     60     35     49     68     26     43     27 |      64 
SEAS       36     67     88     55     37     26     46     66     53     52     61     37     66     67     35     64     54     75     45     56     35     38 |      54 
EQAS      296     29     22      8      8     69     17     46     21     96      6      5     52      3     20     21     16     58    108      6      5      6 |      44 
AUST       85     64     77     59     75    118    203     32     19    122     60     21     64     17     37     45     59     50     34     33     31     23 |      63 
Global   1261   2103   1126    968    845   1566   1918   1040    971   1239    958   1165    899   1065    985   1531   1155   1391   1471   1154   1073    992 |    1233 


Savanna, grassland, and shrubland fires: 

BONA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
TENA        0      0      1      1      0      1      0      0      1      1      1      1      0      0      1      1      0      0      1      1      1      1 |       1 
CEAM        1     10      2      4      1      1      4      1      4      2      2      2      2      1      3      1      2      1      1      2      2      1 |       3 
NHSA        4      5      3      4      4      3      5      4      3      2      4      3      3      3      1      2      2      4      3      4      2      3 |       4 
SHSA       33     34     33     14     21     30     22     27     29     16     38     17     10     38     13     25     13     16     19     19     22      6 |      24 
EURO        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF       73     90     77     79     70     73     68     62     74     58     64     67     58     53     60     54     58     54     54     64     57     32 |      66 
SHAF       98    115     98     91    116     95    103    101    106    100     98    103    104    111    108     99    105     97     96     96    100     68 |     103 
BOAS        0      0      0      0      0      0      0      0      0      1      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
TEAS        4      3      2      2      2      5      3      3      3      3      2      2      2      3      2      2      1      3      3      1      3      1 |       3 
SEAS        8     16     11     10      7      8      9     15     12      9     14      7     10     11      6      9      7     10      9      8      7      6 |      10 
EQAS       16      4      2      0      1      5      2      4      1      4      1      1      2      1      1      1      1      2      4      1      0      0 |       3 
AUST       13     13     28     18     27     21     11     19     10     16     15     10     15      6     25     26     10     16     14      9     14      8 |      16 
Global    256    297    262    229    253    247    233    242    248    218    244    218    211    232    226    225    203    207    210    209    214    132 |     233 


Boreal forest fires: 

BONA       79    319    131     68     31    320    184    396    260    183    142    114    148    265    185    177    376    412    491    132    287    151 |     224 
TENA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
CEAM        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHSA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHSA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
EURO        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
BOAS      283   1022    327    378    333    592   1025    104    194    374    172    569    197    222    356    820    318    428    363    564    278    522 |     425 
TEAS       64     50     22     35     11     47     53     21      7     39     50     38     43      8     13     36      5      9     34      5     19      9 |      30 
SEAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
EQAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
AUST        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
Global    427   1393    481    483    377    959   1262    522    463    597    366    728    389    496    555   1033    699    850    889    702    586    685 |     679 


Temperate forest fires: 

BONA       22     25     11      4     11      9     14      3      5     10      4      3      9     18      4      6      4     15     12      9     29     21 |      11 
TENA       17     21     45     37     18     38     29     15     18     34     63     43     19     15     29     56     36     40     72     35     73     38 |      36 
CEAM        1     11      5      4      0      1      1      0      1      4      3      6      0      1      4      4      2      0      0      2      3      3 |       3 
NHSA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHSA       30     26     36     25     17     23     26     25     17     15     21     18     20     21     18     19     20     15     17     16     22      8 |      22 
EURO        5      4      3      6      2      3      7      1      4      4      4      3      2      1      4      6      2      2      2      2      7      1 |       4 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHAF        2      5      2      1      3      1      3      0      3      1      3      1      1      2      1      1      1      1      2      2      2      0 |       2 
BOAS       18     15     18      5      9     21      5     10      4     31      7     13     12     44      7      5      2     14      6      4      4      7 |      13 
TEAS       48     54     45     22     26     18     19     33     22     24     25     37     45     38     32     21     28     36     29     18     19     16 |      31 
SEAS       23     32     63     37     26     12     32     33     30     35     27     24     45     37     20     43     32     48     23     35     21     24 |      33 
EQAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
AUST       71     51     48     40     47     96    191     12      8    104     44     10     47     10     10     17     48     33     18     23     15     13 |      45 
Global    242    247    279    186    163    227    331    135    118    267    206    163    205    195    134    185    180    210    185    150    200    134 |     201 


Tropical deforestation & degradation: 

BONA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
TENA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
CEAM        1     27      1      5      1      1      9      0      6      2      3      2      3      0      4      0      4      0      2      2      3      2 |       4 
NHSA        2      4      1      2      2      0      7      1      1      0      3      1      0      2      0      0      1      1      1      6      0      2 |       2 
SHSA       34     62     52     24     12     35     30     56     79     30     91     22      8     96     17     36     14     27     40     37     36      8 |      40 
EURO        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF        5     18      9     14      6      7      5      4      7      5      7      4      4      3      6      4      4      4      7     10      5      4 |       7 
SHAF        2      2      1      4     13     12     10     12     12     12      7     12     11     13     10      8     12     10     12     12      9      7 |      10 
BOAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
TEAS        0      0      0      0      0      0      0      1      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SEAS        5     18     12      7      3      5      5     18      9      7     19      4     10     17      8     11     14     15     12     12      6      7 |      11 
EQAS      139     22     15      6      3     37      9     27     10     44      4      2     23      2      9     10      8     28     50      4      3      3 |      22 
AUST        0      0      0      0      1      0      1      0      0      0      0      0      1      0      0      0      1      1      1      0      0      0 |       1 
Global    192    158     96     65     44    102     81    123    128    105    137     50     64    138     58     73     61     91    128     86     67     36 |      98 


Peat fires: 

BONA        0      1      0      0      0      1      1      1      1      0      0      0      0      1      0      1      2      2      2      0      1      0 |       1 
TENA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
CEAM        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHSA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHSA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
EURO        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
BOAS        0      0      0      0      0      0      1      0      0      0      0      0      0      0      0      1      0      0      0      1      0      0 |       1 
TEAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SEAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
EQAS      140      2      4      0      3     25      6     14     10     47      0      0     26      0      9      9      6     26     53      1      0      2 |      19 
AUST        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
Global    140      4      5      1      4     28      9     15     11     48      1      1     27      2     10     11      8     29     56      3      2      3 |      20 


Agricultural waste burning: 

BONA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
TENA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
CEAM        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHSA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHSA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
EURO        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
BOAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
TEAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SEAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
EQAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
AUST        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
Global      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      0 |       1 

