# Global Fire Emissions Database version 4.1 including small fire burned area (GFED4s)  
# Estimates for 2017 onwards based on relations between active fires and emissions  

# NOTE THAT AQUA HAD ISSUES IN THE SECOND HALF OF AUGUST 2020; FOR THAT PERIOD THESE ESTIMATES ARE CONSERVATIVE  

# C2H4O emissions estimates in 1E9 g C2H4O for the globe, different regions, and different fire types 

All fire types combined: 

                                                                               Year                                                                 (Beta) (Beta) (Beta) (Beta) (Beta)  '97-'20  
Region   1997   1998   1999   2000   2001   2002   2003   2004   2005   2006   2007   2008   2009   2010   2011   2012   2013   2014   2015   2016   2017   2018   2019   2020   2021 |    Mean 
EQAS     3053     51    100     16     81    565    133    312    219   1030     17     16    587      5    207    204    136    581   1156     29     15    132    672     12     11 |     389 
AUST        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
Global   3065    100    122     35    102    613    199    341    255   1055     37     40    608     49    230    258    195    652   1221     72     40    162    715     31    116 |     425 


Agricultural waste burning: 

BONA        2      9      2      6      2      2      0      2      2      0      0      1      2      1      1      3      1      3      2      1      2      2      2      3      4 |       3 
TENA        6      7      8      7      7      4     10     11      9      8     11      9     11     19     11      7      7      7     13      9     13     10      8     15     12 |      10 
CEAM       10     48     12     25      7     10     17     14     18     15     15     12     15     13     15      8     14      8     12     12     14     10     15     14     11 |      15 
NHSA        5      7      4      4      7      3      5      4      4      4      6      4      6      4      1      3      3      5      5      4      2      5      6      6      2 |       5 
SHSA       31     32     33     20     16     22     22     24     20     22     25     23     21     23     18     24     23     20     23     25     20     13     17     26     20 |      23 
EURO        9     10      8     30     21      7     10     12      9     11     12     15      8      7     11     16      7      8      4      7     12      6     10      6      9 |      11 
MIDE        1      3      2      1      2      2      2      2      2      2      3      2      4      3      3      2      3      2      4      3      3      1      2      2      2 |       3 
NHAF       88     93     79     86     75     79     54     70    102     86     83     81     65     71     69     65     64     56     66     72     65     63     55     67     62 |      74 
SHAF       46     56     46     40     70     61     44     56     59     54     38     39     37     42     40     41     41     36     38     38     39     43     41     40     44 |      46 
BOAS       51     82     41     41     37     34     69     34     41     79     37     92     35     52     36     34     10     55     38     24     24     25     30     25     29 |      43 
TEAS       78     69     50     46     85     71     44     66     82     75     77    112     83     51     47     46     49     88     93     50     70     45     51     51     34 |      66 
SEAS       23     29     29     21      7     14     16     25     34     20     23     16     33     25     22     25     27     30     34     32     21     24     30     28     25 |      25 
EQAS       53     10      6      3      5     18      6     12      6     15      6      6      9      4      6      5      4      6      8      2      3      4      9      1      2 |       9 
AUST        4      5      6      3      8      5      3      6      5      5      1      1      4      3      5      4      2      3      3      2      6      4     12      4      3 |       5 
Global    415    468    335    340    359    340    311    347    400    403    345    419    339    326    293    290    263    335    350    288    300    261    294    294    266 |     339 

