# Global Fire Emissions Database version 4.1 including small fire burned area (GFED4s)  
# Estimates for 2017 onwards based on relations between active fires and emissions  

# NOTE THAT AQUA HAD ISSUES IN THE SECOND HALF OF AUGUST 2020; FOR THAT PERIOD THESE ESTIMATES ARE CONSERVATIVE  

# C emissions estimates in 1E12 g C for the globe, different regions, and different fire types 

All fire types combined: 

                                                                               Year                                                                 (Beta) (Beta) (Beta) (Beta) (Beta)  '97-'20  
Region   1997   1998   1999   2000   2001   2002   2003   2004   2005   2006   2007   2008   2009   2010   2011   2012   2013   2014   2015   2016   2017   2018   2019   2020   2021 |    Mean 
SEAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
EQAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
AUST        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
Global     99    323    111    112     87    222    293    121    107    138     85    169     90    115    128    239    162    197    206    163    249    234    282    195    588 |     172 


Temperate forest fires: 

BONA        5      6      2      1      2      2      3      0      1      2      1      0      2      4      1      1      1      3      2      2     10      7     15      0     20 |       3 
TENA        4      5     10      9      4      9      7      3      4      8     15     10      4      3      7     13      8      9     17      8     23     22      3     62     57 |      12 
CEAM        0      2      1      1      0      0      0      0      0      1      0      1      0      0      1      1      0      0      0      0      0      0      0      0      0 |       1 
NHSA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHSA        7      6      8      6      4      5      6      6      4      3      5      4      5      5      4      4      4      3      4      4      8      3      3      7      3 |       5 
EURO        1      1      0      1      0      0      1      0      1      1      1      0      0      0      1      1      0      0      0      0      2      0      0      1      1 |       1 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHAF        0      1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      1      0      0      0 |       1 
BOAS        4      3      4      1      2      5      1      2      1      7      1      3      2     10      1      1      0      3      1      1      1      2      2      0      2 |       3 
TEAS       11     13     11      5      6      4      4      8      5      6      6      9     11      9      7      5      7      8      7      4      4      4      4      6      5 |       7 
SEAS        5      8     15      9      6      3      7      8      7      8      6      6     11      9      5     10      7     11      5      8      5      5      7      5     11 |       8 
EQAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
AUST       17     12     11      9     11     23     46      2      2     25     10      2     11      2      2      4     11      8      4      5      4      4    120     35      1 |      16 
Global     59     60     68     45     39     55     81     33     28     65     50     40     50     47     32     45     44     51     45     36     61     53    158    121    104 |      57 


Tropical deforestation & degradation: 

BONA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
TENA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
CEAM        5     90      5     16      3      5     31      2     19      8     10      7     11      2     16      2     16      2      7      9     10      6     13     11      7 |      13 
NHSA        8     13      4      6      8      2     24      4      3      1     11      3      3      8      0      2      3      5      6     21      3      8     18      9      2 |       8 
SHSA      114    205    172     80     39    114    101    185    260    100    298     73     28    316     57    121     46     88    134    121    118     59    130    167    122 |     131 
EURO        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
