# Global Fire Emissions Database version 4.1 including small fire burned area (GFED4s)  
# Estimates for 2017 onwards based on relations between active fires and emissions  

# NOTE THAT AQUA HAD ISSUES IN THE SECOND HALF OF AUGUST 2020; FOR THAT PERIOD THESE ESTIMATES ARE CONSERVATIVE  

# C3H8 emissions estimates in 1E8 g C3H8 for the globe, different regions, and different fire types 

All fire types combined: 

                                                                               Year                                                                 (Beta) (Beta) (Beta) (Beta) (Beta)  '97-'20  
Region   1997   1998   1999   2000   2001   2002   2003   2004   2005   2006   2007   2008   2009   2010   2011   2012   2013   2014   2015   2016   2017   2018   2019   2020   2021 |    Mean 
BONA      208    763    314    173     90    732    435    889    594    422    326    263    345    615    421    415    852    955   1121    311   1460    711    737     96   2260 |     552 
TENA       42     50     80     76     44     66     65     51     55     73    111     83     56     70     74     95     64     71    125     75    159    161     45    358    314 |      90 
CEAM       64    486     75    165     47     63    176     54    145     86     95     83     94     63    126     52    111     45     67     78     97     67    109     96     72 |     106 
NHSA       86    119     65     83     92     53    142     75     57     50    100     59     67     74     30     43     48     77     72    121     47     88    124    105     37 |      79 
SHSA      808   1055    972    456    425    752    618    901   1097    529   1317    472    272   1359    375    706    356    491    658    622    665    345    705    910    754 |     703 
EURO       33     36     27     87     55     22     39     34     33     34     39     40     23     22     34     50     22     23     16     23     47     21     30     21     34 |      34 
MIDE        4     11      7      6      6      5      7      7      7      7      9      5     11     11      9      8      8      7     12      9     10      5      8      8     13 |       8 
NHAF     1151   1489   1208   1294   1094   1150   1017    967   1212    968   1048   1048    911    847    955    862    904    846    888   1056    883    897    720    885    796 |    1013 
SHAF     1345   1580   1342   1260   1713   1427   1476   1489   1567   1469   1371   1474   1468   1585   1517   1389   1505   1376   1387   1386   1380   1359   1406   1255   1393 |    1439 
BOAS      768   2462    840    940    840   1409   2436    329    533   1052    476   1492    536    668    878   1897    732   1091    898   1309    986   1605   2087   1824   3531 |    1171 
TEAS      430    383    245    240    280    353    282    290    276    334    356    416    364    230    200    240    172    300    363    169    271    166    194    185    133 |     281 
SEAS      227    457    388    280    168    193    233    435    345    265    423    197    338    390    225    318    312    383    321    316    213    230    308    311    303 |     304 
EQAS     2673    291    211     83     91    646    174    434    204    868     78     64    476     47    196    194    150    511    947     63     45    166    560     34     30 |     384 
AUST      262    234    430    283    412    395    366    275    158    342    245    151    262     98    353    362    193    256    213    152    233    280    834    283    141 |     295 
