# Global Fire Emissions Database version 4.1 including small fire burned area (GFED4s)  
# Estimates for 2017 onwards based on relations between active fires and emissions  
# C8H10 emissions estimates in 1E8 g C8H10 for the globe, different regions, and different fire types 

All fire types combined: 

                                                                               Year                                                                 (Beta) (Beta)  '97-'18  
Region   1997   1998   1999   2000   2001   2002   2003   2004   2005   2006   2007   2008   2009   2010   2011   2012   2013   2014   2015   2016   2017   2018 |    Mean 
BONA       90    322    133     72     39    307    186    369    248    178    136    110    145    259    176    176    357    405    471    133    288    160 |     217 
TENA       18     22     38     33     19     31     30     21     23     32     54     39     24     29     32     46     31     34     61     34     59     43 |      35 
CEAM       27    273     31     72     19     26     95     21     70     38     44     36     44     23     60     19     56     17     30     36     42     31 |      51 
NHSA       31     46     20     26     34     13     69     22     17     12     39     18     19     29      6     12     15     25     25     59     14     27 |      27 
SHSA      361    566    498    239    153    346    303    502    663    284    771    226    115    810    181    351    162    255    366    338    342    196 |     365 
EURO       13     13     11     34     21      9     15     13     12     13     15     16      9      8     14     20      8      9      6      8     15      8 |      14 
MIDE        1      3      2      2      2      2      2      2      2      2      3      2      4      4      3      3      3      3      4      3      3      2 |       3 
NHAF      246    379    273    319    241    256    209    206    277    223    242    221    193    184    215    188    191    182    210    257    199    200 |     233 
SHAF      233    274    228    227    364    313    301    318    335    316    262    304    298    329    299    270    314    281    293    298    286    285 |     293 
BOAS      317   1011    347    386    347    582   1001    135    219    434    196    612    221    284    360    780    302    449    368    539    273    505 |     440 
TEAS      174    158    104     96    112    131    110    118    106    129    143    169    152     93     81     94     72    120    143     67     99     69 |     116 
SEAS       88    210    180    118     63     77     90    203    145    113    208     77    154    199    104    151    165    194    153    156     99    110 |     139 
EQAS     2127    203    157     60     62    494    125    326    156    698     46     35    382     25    149    150    114    415    773     43     37    112 |     304 
AUST       77     64     93     65     92    112    155     52     34    107     58     30     72     21     63     68     60     61     50     38     47     54 |      68 
Global   3810   3552   2122   1756   1577   2706   2700   2315   2316   2588   2224   1908   1838   2303   1751   2335   1856   2457   2961   2016   1811   1809 |    2306 


Savanna, grassland, and shrubland fires: 

BONA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
TENA        1      1      1      2      1      1      1      1      1      2      2      1      1      1      2      2      1      1      2      2      2      3 |       2 
CEAM        3     18      3      8      2      3      7      2      7      3      4      4      4      3      6      2      4      2      2      3      4      3 |       5 
NHSA        7      9      6      8      7      5      9      7      5      4      8      5      6      5      3      4      4      7      6      7      4      7 |       6 
SHSA       57     59     58     24     37     53     39     48     50     28     65     29     17     65     23     44     22     27     34     33     38     23 |      40 
EURO        0      0      0      1      0      0      1      0      1      0      1      0      0      0      0      0      0      0      0      0      0      0 |       1 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF      127    156    133    137    121    126    118    107    128    101    111    116    101     91    104     94    101     94     94    112    100    101 |     113 
SHAF      170    199    170    158    201    165    179    176    184    173    170    179    180    192    187    171    182    168    167    166    173    170 |     177 
BOAS        0      0      0      0      0      0      1      1      0      1      0      1      0      0      0      0      0      0      0      0      0      0 |       1 
TEAS        7      6      3      3      4      9      5      6      6      6      5      4      3      6      3      4      2      5      5      2      5      2 |       5 
SEAS       15     28     20     17     12     13     16     26     21     16     24     13     17     19     11     16     13     17     16     14     12     13 |      17 
EQAS       28      7      3      1      2      9      3      7      2      8      2      2      4      2      2      2      2      4      8      1      1      2 |       5 
AUST       23     22     49     31     46     37     19     33     18     29     26     18     26     10     44     45     17     28     24     16     25     30 |      29 
Global    443    513    452    397    438    427    402    418    428    377    423    378    364    401    391    390    352    359    363    361    371    359 |     401 


Boreal forest fires: 

BONA       71    287    118     61     28    287    165    356    234    164    128    103    133    238    166    159    338    370    441    118    258    139 |     199 
TENA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
CEAM        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHSA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHSA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
EURO        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
BOAS      255    918    294    340    300    532    921     93    175    336    155    512    177    199    320    737    286    385    326    507    247    473 |     386 
TEAS       57     45     20     32     10     42     47     19      7     35     45     34     39      7     11     32      4      8     31      5     17     10 |      26 
SEAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
EQAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
AUST        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
Global    384   1251    432    434    339    862   1134    469    416    536    329    654    349    445    498    928    629    764    799    631    524    624 |     611 


Temperate forest fires: 

BONA       14     16      7      2      7      5      9      2      3      6      2      2      5     11      2      4      2      9      7      5     19     15 |       8 
TENA       11     13     29     24     11     25     19      9     12     22     41     28     12      9     19     36     23     26     47     23     47     32 |      24 
CEAM        0      7      3      3      0      1      0      0      1      2      2      4      0      1      2      2      1      0      0      1      2      1 |       2 
NHSA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHSA       20     17     23     16     11     15     17     16     11      9     13     12     13     14     11     12     13     10     11     10     14      8 |      14 
EURO        3      3      2      3      1      2      4      1      2      2      2      2      1      1      2      4      1      1      1      1      4      1 |       3 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHAF        1      3      1      1      2      1      2      0      2      0      2      0      0      1      1      1      1      1      1      1      1      2 |       2 
BOAS       12      9     11      3      6     13      3      6      3     20      4      8      7     29      4      3      1      9      4      2      3      5 |       8 
TEAS       31     35     29     14     17     12     12     21     14     16     16     24     29     25     21     13     18     23     19     12     12     12 |      20 
SEAS       14     21     41     24     17      8     20     21     20     23     17     16     29     24     13     28     20     31     15     23     13     16 |      21 
EQAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
AUST       46     33     31     26     30     62    124      7      5     68     28      6     30      6      7     11     31     21     12     14     10     11 |      29 
Global    157    160    181    121    105    147    215     88     76    173    134    106    133    126     87    120    116    136    120     97    130    107 |     129 


Tropical deforestation & degradation: 

BONA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
TENA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
CEAM       13    203     12     37      8     13     71      5     44     18     23     16     25      6     36      5     36      6     16     20     22     15 |      30 
NHSA       18     30     10     15     19      5     54     11      7      3     25      8      7     19      1      5      7     13     14     47      6     16 |      16 
SHSA      255    459    385    180     89    256    226    415    581    225    668    163     64    708    129    271    104    198    300    271    272    152 |     290 
EURO        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF       38    136     67    102     51     56     40     34     55     42     53     31     31     27     47     32     31     36     54     78     41     42 |      51 
SHAF       19     19     13     30     95     90     79     89     93     92     53     88     82     95     74     59     92     78     89     95     71     70 |      72 
BOAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
TEAS        5      7      4      2      1      0      4     10      3      1      4      2      3      6      0      1      0      1      0      0      1      1 |       3 
SEAS       37    132     91     56     26     41     38    132     73     55    144     33     76    131     58     83    105    116     90     88     53     58 |      79 
EQAS     1022    168    113     49     27    277     70    202     74    328     32     21    171     16     70     74     62    209    367     29     26     69 |     158 
AUST        2      3      6      3      7      6      8      4      6      5      1      4     11      0      6      6      8      8     11      4      5      8 |       6 
Global   1411   1162    705    478    328    749    594    904    939    774   1007    369    473   1012    425    541    449    669    945    636    501    436 |     705 


Peat fires: 

BONA        2      9      4      2      1     12     11      8      9      6      5      3      4      8      5      9     15     21     19      6      7      3 |       8 
TENA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
CEAM        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHSA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHSA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
EURO        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
BOAS        1      6      2      4      5      4     10      1      2      2      1      4      3      6      2      8      4      2      1      7      1      4 |       4 
TEAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SEAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
