# Global Fire Emissions Database version 4.1 including small fire burned area (GFED4s)  
# Estimates for 2017 onwards based on relations between active fires and emissions  

# NOTE THAT AQUA HAD ISSUES IN THE SECOND HALF OF AUGUST 2020; FOR THAT PERIOD THESE ESTIMATES ARE CONSERVATIVE  

# MEK emissions estimates in 1E9 g MEK for the globe, different regions, and different fire types 

All fire types combined: 

                                                                               Year                                                                 (Beta) (Beta) (Beta) (Beta) (Beta)  '97-'20  
Region   1997   1998   1999   2000   2001   2002   2003   2004   2005   2006   2007   2008   2009   2010   2011   2012   2013   2014   2015   2016   2017   2018   2019   2020   2021 |    Mean 
CEAM        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHSA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHSA        2      1      2      1      1      1      1      1      1      0      1      1      1      1      1      1      1      1      1      1      2      0      0      2      1 |       1 
EURO        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
BOAS        1      0      1      0      0      1      0      0      0      2      0      0      0      2      0      0      0      0      0      0      0      0      0      0      0 |       1 
TEAS        3      3      2      1      1      1      1      2      1      1      1      2      2      2      2      1      1      2      1      1      1      1      1      1      1 |       2 
SEAS        1      2      4      2      1      0      2      2      2      2      1      1      2      2      1      2      2      3      1      2      1      1      1      1      3 |       2 
EQAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
AUST        4      3      3      2      3      6     12      0      0      6      2      0      3      0      0      1      3      2      1      1      1      1     31      9      0 |       4 
Global     15     16     18     12     10     14     21      8      7     17     13     10     13     12      8     12     11     13     12      9     16     14     42     32     27 |      15 


Tropical deforestation & degradation: 

BONA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
TENA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
CEAM        6     92      5     17      4      6     32      2     20      8     10      7     11      2     16      2     16      2      7      9     10      6     13     11      7 |      14 
NHSA        8     14      4      6      9      2     24      5      3      1     11      3      3      8      0      2      3      6      6     21      3      8     18      9      2 |       8 
SHSA      115    208    175     81     40    116    103    188    264    102    303     74     29    322     58    123     47     90    136    123    120     60    132    170    124 |     133 
EURO        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF       17     62     30     46     23     25     18     15     25     19     24     14     14     12     21     14     14     16     24     35     18     19     15     18     15 |      23 
SHAF        8      9      6     14     43     40     35     40     42     42     24     40     37     43     33     27     42     35     40     43     35     35     36     33     36 |      33 
BOAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
TEAS        2      3      2      1      0      0      1      4      1      0      2      1      1      3      0      0      0      0      0      0      0      0      0      0      0 |       1 
SEAS       16     60     41     25     12     18     17     60     33     25     65     15     34     59     26     38     47     53     41     40     23     25     35     38     32 |      36 
EQAS      464     76     51     22     12    126     31     91     33    149     14      9     77      7     32     33     28     95    166     13      9     33     94      7      5 |      70 
AUST        1      1      3      1      3      3      3      2      2      2      0      1      5      0      2      3      3      3      5      2      3      5      4      1      1 |       3 
Global    641    528    320    217    149    340    270    411    427    351    457    167    215    460    193    246    204    304    429    289    226    195    353    293    226 |     321 


Peat fires: 

BONA        1      4      2      0      0      5      5      3      4      2      2      1      1      3      2      4      7      9      8      3      3      1      3      0     10 |       4 
TENA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
